date,team1,team2,winner,t1_bat_total_runs,t1_bat_wickets_lost,t1_bat_pp_rr,t1_bat_death_rr,t1_bat_boundaries,t1_bat_dot_pct,t1_bowl_runs_conceded,t1_bowl_wickets_taken,t1_bowl_pp_wkts,t1_bowl_death_econ,t1_bowl_dot_pct,t2_bat_total_runs,t2_bat_wickets_lost,t2_bat_pp_rr,t2_bat_death_rr,t2_bat_boundaries,t2_bat_dot_pct,t2_bowl_runs_conceded,t2_bowl_wickets_taken,t2_bowl_pp_wkts,t2_bowl_death_econ,t2_bowl_dot_pct
2020-10-31,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,120,7,5.0,5.4,10,0.392,121,5,1,0.0,0.412,121,5,9.667,0.0,15,0.412,120,7,2,5.4,0.392
2020-10-31,Delhi Capitals,Mumbai Indians,Mumbai Indians,110,9,3.667,6.4,10,0.5,111,1,0,0.0,0.372,111,1,6.333,0.0,14,0.372,110,9,2,6.4,0.5
2020-11-01,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,191,7,9.167,11.8,28,0.375,131,9,5,4.8,0.458,131,9,6.833,4.8,15,0.458,191,7,1,11.8,0.375
2020-11-01,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,154,1,9.5,9.391,15,0.319,153,6,1,11.6,0.308,153,6,8.833,11.6,17,0.308,154,1,0,9.391,0.319
2020-11-02,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,154,4,8.833,8.25,16,0.246,152,7,1,9.8,0.342,152,7,6.667,9.8,16,0.342,154,4,1,8.25,0.246
2020-11-03,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,149,8,8.0,10.2,18,0.383,151,0,0,6.462,0.291,151,0,9.333,6.462,19,0.291,149,8,2,10.2,0.383
2020-11-05,Delhi Capitals,Mumbai Indians,Mumbai Indians,143,8,5.333,6.2,19,0.467,200,5,1,15.6,0.292,200,5,10.5,15.6,27,0.292,143,8,4,6.2,0.467
2020-11-06,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,131,7,5.333,7.6,11,0.333,132,4,2,9.643,0.415,132,4,8.0,9.643,14,0.415,131,7,2,7.6,0.333
2020-11-08,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,189,3,10.833,10.0,21,0.2,172,8,3,8.6,0.325,172,8,8.167,8.6,21,0.325,189,3,0,10.0,0.2
2020-11-10,Delhi Capitals,Mumbai Indians,Mumbai Indians,156,7,6.833,7.6,19,0.342,157,5,1,8.455,0.339,157,5,10.167,8.455,21,0.339,156,7,3,7.6,0.342
2021-04-09,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,159,9,6.833,6.2,21,0.417,160,8,2,10.8,0.35,160,8,7.667,10.8,16,0.35,159,9,1,6.2,0.417
2021-04-10,Chennai Super Kings,Delhi Capitals,Delhi Capitals,188,7,5.5,10.4,26,0.35,190,3,0,10.636,0.241,190,3,10.833,10.636,29,0.241,188,7,2,10.4,0.35
2021-04-11,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,187,6,8.333,8.4,26,0.342,177,5,2,11.6,0.333,177,5,5.833,11.6,19,0.333,187,6,0,8.4,0.342
2021-04-12,Punjab Kings,Rajasthan Royals,Punjab Kings,221,6,7.667,12.0,31,0.292,217,7,2,12.6,0.317,217,7,9.833,12.6,33,0.317,221,6,1,12.0,0.292
2021-04-13,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,142,7,7.5,4.0,17,0.408,152,10,1,7.6,0.367,152,10,7.0,7.6,19,0.367,142,7,0,4.0,0.408
2021-04-14,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,149,8,7.833,9.2,18,0.383,143,9,1,7.0,0.45,143,9,8.333,7.0,15,0.45,149,8,1,9.2,0.383
2021-04-15,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,147,8,6.0,9.0,20,0.392,150,7,3,12.857,0.381,150,7,4.333,12.857,19,0.381,147,8,3,9.0,0.392
2021-04-16,Chennai Super Kings,Punjab Kings,Chennai Super Kings,107,4,5.333,7.5,15,0.5,106,8,4,6.6,0.533,106,8,4.333,6.6,12,0.533,107,4,1,7.5,0.5
2021-04-17,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,150,5,8.833,9.8,16,0.383,137,10,0,7.071,0.441,137,10,9.5,7.071,15,0.441,150,5,0,9.8,0.383
2021-04-18,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,166,8,9.5,9.0,23,0.375,204,4,2,14.0,0.308,204,4,7.5,14.0,29,0.308,166,8,2,9.0,0.375
2021-04-18,Delhi Capitals,Punjab Kings,Delhi Capitals,198,4,10.333,13.8,27,0.245,195,4,0,11.0,0.308,195,4,9.833,11.0,27,0.308,198,4,1,13.8,0.245
2021-04-19,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,188,9,7.667,12.2,22,0.367,143,9,2,9.2,0.45,143,9,7.5,9.2,16,0.45,188,9,2,12.2,0.367
2021-04-20,Delhi Capitals,Mumbai Indians,Delhi Capitals,138,4,6.5,8.88,15,0.357,137,9,1,7.2,0.383,137,9,9.167,7.2,14,0.383,138,4,1,8.88,0.357
2021-04-21,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,120,10,5.333,5.571,9,0.381,121,1,0,7.091,0.402,121,1,8.333,7.091,10,0.402,120,10,1,5.571,0.381
2021-04-21,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,220,3,9.0,15.2,31,0.325,202,10,5,13.44,0.417,202,10,7.5,13.44,30,0.417,220,3,0,15.2,0.325
2021-04-22,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,177,9,5.333,9.8,25,0.392,181,0,0,12.667,0.232,181,0,9.833,12.667,26,0.232,177,9,3,9.8,0.392
2021-04-23,Mumbai Indians,Punjab Kings,Punjab Kings,131,6,3.5,6.8,12,0.358,132,1,0,12.375,0.453,132,1,7.5,12.375,18,0.453,131,6,1,6.8,0.358
2021-04-24,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,133,9,4.167,8.0,14,0.442,134,4,2,7.826,0.381,134,4,8.333,7.826,15,0.381,133,9,1,8.0,0.442
2021-04-25,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,191,4,8.5,14.8,26,0.358,122,9,2,5.4,0.508,122,9,10.833,5.4,14,0.508,191,4,0,14.8,0.358
2021-04-26,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,126,5,7.0,14.4,19,0.43,123,9,1,8.2,0.492,123,9,6.167,8.2,13,0.492,126,5,3,14.4,0.43
2021-04-27,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,170,4,7.167,11.8,20,0.283,171,5,2,11.2,0.3,171,5,6.0,11.2,18,0.3,170,4,2,11.8,0.283
2021-04-28,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,173,3,8.333,7.143,26,0.288,171,3,1,11.6,0.283,171,3,6.5,11.6,19,0.283,173,3,0,7.143,0.288
2021-04-29,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,156,3,11.167,6.667,23,0.354,154,6,1,11.8,0.342,154,6,7.5,11.8,17,0.342,156,3,0,6.667,0.354
2021-04-29,Mumbai Indians,Rajasthan Royals,Mumbai Indians,172,3,8.167,11.714,19,0.261,171,4,0,9.0,0.292,171,4,7.833,9.0,21,0.292,172,3,1,11.714,0.261
2021-04-30,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,179,5,8.167,12.0,24,0.333,145,8,1,10.6,0.367,145,8,6.0,10.6,16,0.367,179,5,1,12.0,0.333
2021-05-01,Chennai Super Kings,Mumbai Indians,Mumbai Indians,218,4,8.167,16.4,30,0.292,219,6,0,13.2,0.3,219,6,9.667,13.2,30,0.3,218,4,1,16.4,0.292
2021-05-02,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,220,3,7.0,14.8,29,0.292,165,8,0,7.2,0.342,165,8,9.5,7.2,20,0.342,220,3,1,14.8,0.292
2021-05-02,Delhi Capitals,Punjab Kings,Delhi Capitals,167,3,10.5,10.5,20,0.274,166,6,2,12.8,0.283,166,6,6.5,12.8,18,0.283,167,3,0,10.5,0.274
2021-09-19,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,156,7,4.0,13.8,18,0.425,136,8,3,7.8,0.383,136,8,6.833,7.8,15,0.383,156,7,5,13.8,0.425
2021-09-20,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,94,1,9.333,0.0,15,0.4,92,10,2,4.25,0.526,92,10,6.833,4.25,8,0.526,94,1,0,0.0,0.4
2021-09-21,Punjab Kings,Rajasthan Royals,Rajasthan Royals,183,4,8.167,7.0,21,0.267,185,10,1,9.0,0.35,185,10,9.5,9.0,26,0.35,183,4,0,7.0,0.267
2021-09-22,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,139,2,6.5,14.118,18,0.402,134,9,2,8.8,0.417,134,9,5.333,8.8,13,0.417,139,2,1,14.118,0.402
2021-09-23,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,159,3,10.5,24.0,22,0.33,155,6,0,9.8,0.375,155,6,9.333,9.8,17,0.375,159,3,1,24.0,0.33
2021-09-24,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,157,4,9.833,10.105,20,0.321,156,6,0,7.6,0.308,156,6,9.167,7.6,17,0.308,157,4,0,10.105,0.321
2021-09-25,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,125,7,4.833,6.4,10,0.367,120,7,2,9.0,0.417,120,7,3.333,9.0,7,0.417,125,7,2,6.4,0.367
2021-09-25,Delhi Capitals,Rajasthan Royals,Delhi Capitals,154,6,6.0,10.0,13,0.267,121,6,3,7.8,0.408,121,6,3.5,7.8,10,0.408,154,6,2,10.0,0.267
2021-09-26,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,111,10,9.333,3.789,12,0.45,165,6,1,9.2,0.425,165,6,8.0,9.2,21,0.425,111,10,0,3.789,0.45
2021-09-26,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,172,8,8.667,9.0,21,0.317,171,6,2,10.6,0.283,171,6,8.333,10.6,21,0.283,172,8,0,9.0,0.317
2021-09-27,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,164,5,8.167,10.2,19,0.283,167,3,1,10.286,0.315,167,3,10.5,10.286,20,0.315,164,5,1,10.2,0.283
2021-09-28,Mumbai Indians,Punjab Kings,Mumbai Indians,137,4,5.0,11.25,16,0.395,135,6,1,6.0,0.325,135,6,6.333,6.0,12,0.325,137,4,2,11.25,0.395
2021-09-28,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,127,9,6.5,7.6,14,0.375,130,7,2,9.6,0.464,130,7,7.333,9.6,15,0.464,127,9,1,7.6,0.375
2021-09-29,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,149,9,9.333,5.8,17,0.375,153,3,1,13.846,0.291,153,3,9.0,13.846,20,0.291,149,9,0,5.8,0.375
2021-09-30,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,139,4,7.833,7.286,17,0.458,134,7,1,7.4,0.367,134,7,6.833,7.4,11,0.367,139,4,0,7.286,0.458
2021-10-01,Kolkata Knight Riders,Punjab Kings,Punjab Kings,165,7,8.0,8.8,19,0.292,168,5,0,10.444,0.265,168,5,7.667,10.444,17,0.265,165,7,1,8.8,0.292
2021-10-02,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,189,4,7.333,14.6,24,0.275,190,3,1,10.0,0.295,190,3,13.5,10.0,27,0.295,189,4,0,14.6,0.275
2021-10-02,Delhi Capitals,Mumbai Indians,Delhi Capitals,132,6,7.667,7.68,13,0.374,129,8,1,8.4,0.45,129,8,5.833,8.4,14,0.45,132,6,3,7.68,0.374
2021-10-03,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,158,6,8.167,9.0,17,0.342,164,7,0,11.0,0.408,164,7,9.167,11.0,20,0.408,158,6,0,9.0,0.342
2021-10-03,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,119,4,6.0,7.5,17,0.5,115,8,2,7.2,0.458,115,8,5.833,7.2,12,0.458,119,4,1,7.5,0.5
2021-10-04,Chennai Super Kings,Delhi Capitals,Delhi Capitals,136,5,8.0,8.6,12,0.367,139,7,2,8.571,0.441,139,7,8.5,8.571,16,0.441,136,5,2,8.6,0.367
2021-10-05,Mumbai Indians,Rajasthan Royals,Mumbai Indians,94,2,9.333,0.0,14,0.42,90,9,2,3.8,0.55,90,9,6.833,3.8,9,0.55,94,2,2,0.0,0.42
2021-10-06,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,137,6,6.167,7.8,16,0.425,141,7,1,6.8,0.383,141,7,8.333,6.8,16,0.383,137,6,2,7.8,0.425
2021-10-07,Chennai Super Kings,Punjab Kings,Punjab Kings,134,6,5.0,10.4,15,0.4,139,4,2,0.0,0.346,139,4,8.5,0.0,19,0.346,134,6,2,10.4,0.4
2021-10-07,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,171,4,5.667,8.8,19,0.317,85,10,4,1.714,0.608,85,10,2.833,1.714,11,0.608,171,4,0,8.8,0.317
2021-10-08,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,164,5,9.167,7.2,18,0.292,166,3,2,11.6,0.3,166,3,4.833,11.6,18,0.3,164,5,0,7.2,0.292
2021-10-08,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,235,9,13.833,11.6,38,0.258,193,8,1,7.4,0.25,193,8,11.667,7.4,25,0.25,235,9,1,11.6,0.258
2021-10-10,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,173,6,9.833,11.143,22,0.271,172,5,2,11.6,0.3,172,5,8.5,11.6,21,0.3,173,6,1,11.143,0.271
2021-10-11,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,139,6,8.0,5.786,13,0.297,138,7,1,6.0,0.3,138,7,8.833,6.0,12,0.3,139,6,1,5.786,0.297
2021-10-13,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,135,5,6.333,9.0,12,0.367,136,7,0,4.759,0.387,136,7,8.5,4.759,11,0.387,135,5,1,9.0,0.367
2021-10-15,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,192,3,8.333,12.2,22,0.242,165,9,0,9.0,0.408,165,9,9.167,9.0,20,0.408,192,3,0,12.2,0.242
2022-03-26,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,131,5,5.833,11.6,15,0.458,133,4,0,8.286,0.378,133,4,7.167,8.286,15,0.378,131,5,2,11.6,0.458
2022-03-27,Delhi Capitals,Mumbai Indians,Delhi Capitals,179,6,7.667,17.1,25,0.345,177,5,0,11.8,0.308,177,5,8.833,11.8,24,0.308,179,6,3,17.1,0.345
2022-03-27,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,208,5,10.5,13.0,25,0.351,205,2,0,12.6,0.325,205,2,6.833,12.6,22,0.325,208,5,0,13.0,0.351
2022-03-28,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,161,5,7.333,15.0,23,0.407,158,6,4,9.8,0.392,158,6,5.333,9.8,22,0.392,161,5,2,15.0,0.407
2022-03-29,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,210,6,9.667,12.4,30,0.383,149,7,3,14.4,0.417,149,7,2.333,14.4,17,0.417,210,6,0,12.4,0.383
2022-03-30,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,128,10,7.333,7.043,18,0.549,132,7,3,9.0,0.517,132,7,6.0,9.0,16,0.517,128,10,3,7.043,0.549
2022-03-31,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,210,7,12.167,12.6,32,0.325,211,4,0,14.889,0.282,211,4,9.167,14.889,27,0.282,210,7,1,12.6,0.325
2022-04-01,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,141,4,8.5,0.0,20,0.425,137,10,3,10.5,0.527,137,10,10.333,10.5,19,0.527,141,4,2,0.0,0.425
2022-04-02,Delhi Capitals,Gujarat Titans,Gujarat Titans,157,9,7.167,6.2,21,0.375,171,6,1,10.2,0.283,171,6,7.333,10.2,19,0.283,157,9,3,6.2,0.375
2022-04-02,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,170,8,8.333,6.8,21,0.408,193,8,2,11.0,0.383,193,8,8.0,11.0,28,0.383,170,8,2,6.8,0.408
2022-04-03,Chennai Super Kings,Punjab Kings,Punjab Kings,126,10,4.5,9.333,16,0.481,180,8,2,6.6,0.45,180,8,12.0,6.6,23,0.45,126,10,4,9.333,0.481
2022-04-04,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,169,7,5.333,11.0,20,0.308,157,9,2,7.4,0.342,157,9,6.667,7.4,17,0.342,169,7,3,11.0,0.308
2022-04-05,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,169,3,5.833,13.2,17,0.333,173,6,0,11.52,0.339,173,6,8.0,11.52,25,0.339,169,3,1,13.2,0.333
2022-04-06,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,162,5,5.833,35.0,24,0.385,161,4,1,15.2,0.367,161,4,5.833,15.2,20,0.367,162,5,2,35.0,0.385
2022-04-07,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,149,3,8.667,10.0,19,0.4,155,4,0,9.429,0.331,155,4,8.0,9.429,16,0.331,149,3,0,10.0,0.4
2022-04-08,Gujarat Titans,Punjab Kings,Gujarat Titans,190,4,8.833,11.2,26,0.267,189,9,2,7.4,0.367,189,9,7.167,7.4,27,0.367,190,4,1,11.2,0.267
2022-04-09,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,154,7,6.833,9.2,17,0.367,155,2,0,12.75,0.311,155,2,6.167,12.75,19,0.311,154,7,2,9.2,0.367
2022-04-09,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,151,6,8.167,11.8,21,0.492,152,3,0,11.714,0.333,152,3,5.0,11.714,17,0.333,151,6,0,11.8,0.492
2022-04-10,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,215,5,11.333,10.8,29,0.283,171,10,2,7.286,0.373,171,10,7.167,7.286,22,0.373,215,5,0,10.8,0.283
2022-04-10,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,162,8,5.167,13.0,19,0.367,165,6,1,14.6,0.392,165,6,7.333,14.6,20,0.392,162,8,3,13.0,0.367
2022-04-11,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,162,7,8.5,8.8,18,0.342,168,3,0,12.48,0.304,168,3,7.0,12.48,19,0.304,162,7,2,8.8,0.342
2022-04-12,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,216,4,5.833,16.6,29,0.35,193,9,3,10.6,0.333,193,9,7.0,10.6,24,0.333,216,4,1,16.6,0.35
2022-04-13,Mumbai Indians,Punjab Kings,Punjab Kings,186,9,7.0,8.0,26,0.425,198,5,0,13.2,0.242,198,5,10.833,13.2,23,0.242,186,9,2,8.0,0.425
2022-04-14,Gujarat Titans,Rajasthan Royals,Gujarat Titans,192,4,7.0,12.4,29,0.325,155,9,3,5.0,0.408,155,9,10.833,5.0,19,0.408,192,4,2,12.4,0.325
2022-04-15,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,175,8,6.333,11.0,24,0.433,176,3,2,12.706,0.318,176,3,7.667,12.706,23,0.318,175,8,3,11.0,0.433
2022-04-16,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,199,4,9.5,9.8,28,0.275,181,9,2,11.2,0.325,181,9,9.5,11.2,23,0.325,199,4,1,9.8,0.275
2022-04-16,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,173,7,9.5,11.6,21,0.35,189,5,2,14.8,0.358,189,5,6.667,14.8,27,0.358,173,7,1,11.6,0.35
2022-04-17,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,151,10,8.0,5.8,20,0.475,152,3,1,10.696,0.327,152,3,6.5,10.696,16,0.327,151,10,2,5.8,0.475
2022-04-17,Chennai Super Kings,Gujarat Titans,Gujarat Titans,169,5,6.5,8.8,20,0.342,170,7,3,12.828,0.345,170,7,6.167,12.828,21,0.345,169,5,2,8.8,0.342
2022-04-18,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,210,10,9.5,9.214,27,0.28,217,5,0,10.8,0.292,217,5,10.0,10.8,29,0.292,210,10,1,9.214,0.28
2022-04-19,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,163,8,7.333,9.2,20,0.383,181,6,3,10.2,0.267,181,6,7.833,10.2,21,0.267,163,8,2,9.2,0.383
2022-04-20,Delhi Capitals,Punjab Kings,Delhi Capitals,119,1,13.5,0.0,20,0.27,115,10,3,3.8,0.517,115,10,7.833,3.8,16,0.517,119,1,0,0.0,0.27
2022-04-21,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,156,7,7.667,10.6,19,0.417,155,7,3,11.0,0.367,155,7,7.0,11.0,17,0.367,156,7,2,10.6,0.417
2022-04-22,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,207,8,9.167,11.6,29,0.342,222,2,0,13.4,0.333,222,2,7.333,13.4,35,0.333,207,8,2,11.6,0.342
2022-04-23,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,156,9,7.833,5.8,15,0.333,148,8,3,8.2,0.517,148,8,5.667,8.2,20,0.517,156,9,1,5.8,0.333
2022-04-23,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,68,10,5.167,2.571,6,0.68,72,1,0,0.0,0.396,72,1,9.333,0.0,12,0.396,68,10,4,2.571,0.68
2022-04-24,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,168,6,5.333,10.4,20,0.342,132,8,0,6.8,0.417,132,8,7.167,6.8,12,0.417,168,6,1,10.4,0.342
2022-04-25,Chennai Super Kings,Punjab Kings,Punjab Kings,176,6,5.333,11.6,23,0.367,187,4,1,12.8,0.233,187,4,6.167,12.8,21,0.233,176,6,2,11.6,0.367
2022-04-26,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,144,8,7.167,8.8,17,0.425,115,10,1,5.556,0.53,115,10,6.167,5.556,13,0.53,144,8,3,8.8,0.425
2022-04-27,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,199,5,9.833,12.8,27,0.275,195,6,2,11.0,0.317,195,6,8.833,11.0,23,0.317,199,5,0,12.8,0.275
2022-04-28,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,150,6,7.833,9.25,19,0.377,146,9,2,11.4,0.292,146,9,4.833,11.4,14,0.292,150,6,2,9.25,0.377
2022-04-29,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,153,8,6.5,8.8,16,0.408,133,8,1,6.0,0.533,133,8,7.667,6.0,17,0.533,153,8,1,8.8,0.408
2022-04-30,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,174,4,7.667,13.556,22,0.282,170,6,1,10.6,0.325,170,6,7.167,10.6,22,0.325,174,4,0,13.556,0.282
2022-04-30,Mumbai Indians,Rajasthan Royals,Mumbai Indians,161,5,6.833,9.0,19,0.362,158,6,1,11.2,0.433,158,6,6.667,11.2,19,0.433,161,5,2,9.0,0.362
2022-05-01,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,189,7,11.0,10.8,26,0.367,195,3,1,10.0,0.242,195,3,9.5,10.0,22,0.242,189,7,2,10.8,0.367
2022-05-01,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,202,2,6.667,9.8,25,0.25,189,6,2,11.6,0.283,189,6,9.667,11.6,22,0.283,202,2,0,9.8,0.25
2022-05-02,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,158,3,5.333,12.24,18,0.33,152,5,1,9.4,0.4,152,5,6.333,9.4,18,0.4,158,3,2,12.24,0.33
2022-05-03,Gujarat Titans,Punjab Kings,Punjab Kings,143,8,7.0,9.0,13,0.375,145,2,1,28.0,0.375,145,2,7.167,28.0,20,0.375,143,8,2,9.0,0.375
2022-05-04,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,160,8,8.5,8.4,20,0.358,173,8,0,10.0,0.325,173,8,9.5,10.0,19,0.325,160,8,0,8.4,0.358
2022-05-05,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,207,3,8.333,14.0,30,0.383,186,8,2,10.4,0.442,186,8,5.833,10.4,27,0.442,207,3,2,14.0,0.383
2022-05-06,Gujarat Titans,Mumbai Indians,Mumbai Indians,172,5,9.0,8.4,24,0.317,177,6,0,11.4,0.358,177,6,10.5,11.4,22,0.358,172,5,0,8.4,0.317
2022-05-07,Punjab Kings,Rajasthan Royals,Rajasthan Royals,189,5,8.0,13.4,27,0.333,190,4,1,10.071,0.305,190,4,11.167,10.071,29,0.305,189,5,1,13.4,0.333
2022-05-07,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,101,10,4.167,0.0,14,0.552,176,7,1,10.6,0.35,176,7,11.0,10.6,21,0.35,101,10,3,0.0,0.552
2022-05-08,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,192,3,7.833,13.4,26,0.333,125,10,2,3.231,0.448,125,10,6.5,3.231,15,0.448,192,3,1,13.4,0.333
2022-05-08,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,208,6,9.5,12.0,28,0.275,117,10,2,6.75,0.528,117,10,9.833,6.75,17,0.528,208,6,0,12.0,0.275
2022-05-09,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,165,9,10.667,5.0,22,0.475,113,10,2,4.4,0.39,113,10,6.167,4.4,11,0.39,165,9,1,5.0,0.475
2022-05-10,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,144,4,5.833,10.4,16,0.308,82,10,3,0.0,0.494,82,10,6.167,0.0,10,0.494,144,4,2,10.4,0.308
2022-05-11,Delhi Capitals,Rajasthan Royals,Delhi Capitals,161,2,6.333,14.842,20,0.358,160,6,1,8.8,0.342,160,6,7.167,8.8,20,0.342,161,2,1,14.842,0.358
2022-05-12,Chennai Super Kings,Mumbai Indians,Mumbai Indians,97,10,5.333,10.0,12,0.625,103,5,4,0.0,0.494,103,5,6.0,0.0,13,0.494,97,10,5,10.0,0.625
2022-05-13,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,209,9,13.833,11.4,30,0.317,155,9,3,7.0,0.408,155,9,7.333,7.0,18,0.408,209,9,1,11.4,0.317
2022-05-14,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,177,6,9.167,11.6,21,0.375,123,8,1,4.6,0.458,123,8,5.167,4.6,13,0.458,177,6,1,11.6,0.375
2022-05-15,Chennai Super Kings,Gujarat Titans,Gujarat Titans,133,5,7.833,4.8,11,0.35,137,3,0,6.96,0.339,137,3,8.833,6.96,16,0.339,133,5,1,4.8,0.35
2022-05-15,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,154,8,5.667,9.4,15,0.375,178,6,1,9.6,0.375,178,6,8.5,9.6,26,0.375,154,8,3,9.4,0.375
2022-05-16,Delhi Capitals,Punjab Kings,Delhi Capitals,159,7,9.833,8.6,18,0.35,142,9,3,8.2,0.467,142,9,9.0,8.2,18,0.467,159,7,2,8.6,0.35
